"location_id","location_type__001","location_type__002","location_type__003","location_type__004","open_soon","latitude","longitude"
"dc15252","destination charger","standard charger","","","0","53.1049870000","9.3953910000"
"dc15123","standard charger","destination charger","","","0","46.0332860000","14.0253970000"
"dc11661","destination charger","standard charger","","","0","67.8077420000","24.8114470000"
"dc12951","destination charger","standard charger","","","0","51.2341420000","2.9176220000"
"dc9866","destination charger","standard charger","","","0","45.7889350000","6.9724250000"
"dc13516","destination charger","standard charger","","","0","47.6942170000","11.7539130000"
"bendoregonsupercharger","supercharger","standard charger","","","0","44.0356300000","-121.3084730000"
"sulphurspringstxsupercharger","supercharger","standard charger","","","0","33.1290510000","-95.6032360000"
"peruillinoissupercharger","supercharger","standard charger","","","0","41.3485030000","-89.1261150000"
"beijingnuocentersupercharger","supercharger","standard charger","","","0","39.9779890000","116.4814450000"
"brentcrosssupercharger","supercharger","standard charger","","","0","51.5775300000","-0.2237530000"
"gothenburg-sodra-hamngatan","store","","","","0","57.7065090000","11.9690430000"
"nordstromthegrove","store","","","","0","34.0724620000","-118.3580990000"
"dc17954","destination charger","standard charger","","","0","22.3232903000","114.2042569000"
"dc17052","destination charger","standard charger","","","0","-35.3397000000","150.4727300000"
"dc15836","destination charger","standard charger","","","0","-32.0516120000","150.8670890000"
"dc16831","destination charger","standard charger","","","0","-38.7689200000","146.0974610000"
"dc17178","destination charger","standard charger","","","0","-32.7212490000","148.1908140000"
"dc17314","destination charger","standard charger","","","0","-33.8038245500","150.8677290000"
"dc17053","destination charger","standard charger","","","0","-26.8041310000","153.1293980000"
"dc12253","destination charger","","","","0","41.5254820000","-77.2890200000"
"dc13469","destination charger","","","","0","34.1387390000","-118.0446180000"
"dc13126","destination charger","","","","0","42.6072820000","-76.1639250000"
"dc14176","destination charger","","","","0","19.4279080000","-99.1671970000"
"dc13633","destination charger","","","","0","27.9604310000","-82.4352900000"
"dc15033","destination charger","","","","0","32.5371680000","-117.0261770000"
"dc13554","destination charger","","","","0","44.7275010000","-78.8123570000"
"dc13939","destination charger","","","","0","24.9182390000","-80.6310760000"
"dc5085","destination charger","","","","0","33.0450430000","-96.7029830000"
"dc14937","destination charger","","","","0","40.2655800000","-75.1336210000"
"dc656","destination charger","","","","0","36.1211370000","-115.1704900000"
"dc12083","destination charger","","","","0","39.0834000000","-77.4759750000"
"dc15036","destination charger","standard charger","","","0","43.6160180000","13.5066130000"
"dc9845","standard charger","destination charger","","","0","45.4976570000","13.5283640000"
"dc9852","standard charger","destination charger","","","0","45.5149450000","13.5919720000"
"dc11443","destination charger","standard charger","","","0","50.6526310000","-4.6287140000"
"dc12447","destination charger","standard charger","","","0","54.3509610000","-2.8706120000"
"dc15588","destination charger","standard charger","","","0","45.4028590000","9.1394110000"
"dc15824","destination charger","standard charger","","","0","50.8782920000","0.0641690000"
"nicepolygonerivera","store","","","","0","43.6627950000","7.1318180000"
"frankfurtbockenheimer","store","","","","0","50.1149660000","8.6739000000"
"rosspark","store","","","","0","40.5387410000","-80.0071480000"
"saltlakecitysstatestreet","store","supercharger","","","0","40.7209000000","-111.8883950000"
"magogsupercharger","supercharger","standard charger","","","0","45.2812730000","-72.1857440000"
"eggharbortownsupercharger","supercharger","standard charger","","","0","39.3936630000","-74.5626190000"
"guangzhouparccentral","store","","","","0","23.1332270000","113.3304940000"
"parisparly2","store","","","","0","48.8254150000","2.1305440000"
"dc6382","destination charger","","","","0","37.9243710000","-75.3542590000"
"dc16290","destination charger","","","","0","36.1352340000","-81.6771830000"
"dc17921","destination charger","","","","0","19.3863600000","-99.2529520000"
"dc14491","destination charger","","","","0","19.4366870000","-99.0822900000"
"dc14850","destination charger","","","","0","36.6112010000","-78.9298520000"
"dc17355","destination charger","","","","0","39.3293990000","-120.2482060000"
"dc18404","destination charger","","","","0","39.2933890000","-120.1251860000"
"dc17320","destination charger","standard charger","","","0","-42.1434310000","146.4907440000"
"dc11655","destination charger","standard charger","","","0","57.5866600000","9.9773800000"
"dc12690","destination charger","standard charger","","","0","46.5170650000","7.3133020000"
"dc10823","destination charger","standard charger","","","0","46.7367120000","12.2856410000"
"dc13266","destination charger","standard charger","","","0","52.0483170000","4.3500550000"
"dc14071","destination charger","standard charger","","","0","51.3825800000","0.4787020000"
"dc14893","destination charger","standard charger","","","0","45.4476530000","9.0303940000"
"dc14093","destination charger","standard charger","","","0","60.3519060000","25.6246600000"
"dc14583","destination charger","standard charger","","","0","39.5473410000","2.5963750000"
"dc14586","destination charger","standard charger","","","0","38.3445040000","-0.4825440000"
"dc17740","standard charger","destination charger","","","0","41.8246360000","3.0771190000"
"bowlinggreensupercharger","supercharger","standard charger","","","0","36.9551960000","-86.4388540000"
"watertownsupercharger","supercharger","standard charger","","","0","43.9795850000","-75.9541140000"
"beijingwucaicitysupercharger","supercharger","standard charger","","","0","40.0294300000","116.3347630000"
"oslobaerum","store","service","","","0","59.9071871000","10.4976060000"
"bernzentweg","store","service","","","0","46.9589070000","7.4722500000"
"kristiansandsorlandsparken","store","service","","","0","58.1776690000","8.1366820000"
"tromsoalkeveien","service","","","","0","69.6765270000","18.9219160000"
"ghentlatem","store","service","","","0","51.0086800000","3.6324190000"
"eppan","store","","","","0","46.5014200000","11.2527540000"
"bellevue20street","store","service","","","0","47.6294160000","-122.1477910000"
"fortedeimarmisupercharger","supercharger","standard charger","","","0","43.9564160000","10.1945390000"
"bourgessupercharger","supercharger","standard charger","","","0","47.0493930000","2.3448430000"
"seasideorupercharger","supercharger","standard charger","","","0","46.0010100000","-123.9168300000"
"americanamanhasset","store","","","","0","40.7964690000","-73.6704650000"
"sydneymartinplace","store","","","","0","-33.8673690000","151.2089000000"
"rouensupercharger","supercharger","standard charger","","","0","49.3889640000","1.0598180000"
"oregevalsupercharger","supercharger","standard charger","","","0","48.9250260000","1.9965080000"
"dc13719","destination charger","","","","0","44.2245040000","-69.0517520000"
"dc12457","destination charger","","","","0","41.0003500000","-72.3010590000"
"dc2063","destination charger","","","","0","39.5676620000","-104.8677080000"
"dc12012","destination charger","","","","0","30.3956700000","-86.5953440000"
"dc13936","destination charger","","","","0","34.7165180000","-76.6629080000"
"dc17347","destination charger","","","","0","19.4274330000","-99.1953260000"
"dc13132","destination charger","","","","0","41.7838200000","-80.8575440000"
"dc15216","destination charger","","","","0","41.9794570000","-91.6679630000"
"dc17385","destination charger","","","","0","44.8975650000","-85.9886580000"
"dc14990","destination charger","","","","0","34.4327520000","-84.1771050000"
"dc14947","destination charger","","","","0","36.1199230000","-81.6650990000"
"dc13252","destination charger","standard charger","","","0","22.3011139000","114.1759390000"
"dc6141","destination charger","standard charger","","","0","22.2970700000","114.1770630000"
"dc13551","destination charger","standard charger","","","0","22.3344754000","114.1114155000"
"dc18472","destination charger","standard charger","","","0","22.2625098000","114.1335355000"
"dc15693","destination charger","standard charger","","","0","-36.7590990000","144.2763900000"
"dc17054","destination charger","standard charger","","","0","-33.7279610000","150.3008610000"
"dc17110","destination charger","standard charger","","","0","-38.1889420000","146.5658120000"
"dc17216","destination charger","standard charger","","","0","-27.9010470000","153.4021160000"
"dc17316","destination charger","standard charger","","","0","-32.9291190000","151.7849410000"
"dc17652","destination charger","standard charger","","","0","-29.8690110000","153.2659570000"
"dc12764","destination charger","standard charger","","","0","48.2535070000","4.0564190000"
"dc11653","destination charger","standard charger","","","0","56.2122000000","10.0156600000"
"dc1552","destination charger","standard charger","","","0","61.2091220000","6.5381350000"
"dc13627","destination charger","standard charger","","","0","49.2546520000","4.0260530000"
"dc9810","standard charger","destination charger","","","0","45.0724100000","13.6365640000"
"dc13154","destination charger","standard charger","","","0","41.3871610000","2.1965350000"
"dc14747","destination charger","standard charger","","","0","41.1059060000","-2.6042010000"
