"location_id","location_type__001","location_type__002","location_type__003","open_soon","latitude","longitude"
"ponchaspringssupercharger","supercharger","standard charger","","1","38.5127752000","-106.0772384000"
"parsippanytroy hillssupercharger","supercharger","standard charger","","1","40.8652865000","-74.4173877000"
"pasadenasupercharger","supercharger","standard charger","","1","34.1477849000","-118.1445155000"
"paysonsupercharger","supercharger","standard charger","","1","34.2308684000","-111.3251355000"
"pecossupercharger","supercharger","standard charger","","1","31.4229124000","-103.4932293000"
"petalumasupercharger","supercharger","standard charger","","1","38.2324170000","-122.6366524000"
"philadelphiasupercharger","supercharger","standard charger","","1","39.9525839000","-75.1652215000"
"phoenixsupercharger","supercharger","standard charger","","1","33.5108740000","-112.0444590000"
"pickeringsupercharger","supercharger","standard charger","","0","43.8461380000","-79.0728960000"
"planotexassupercharger","supercharger","standard charger","","1","33.0197400000","-96.6988680000"
"plantationfloridasupercharger","supercharger","standard charger","","1","26.1275862000","-80.2331036000"
"pointclairesupercharger","supercharger","standard charger","","1","45.4719655000","-73.7990191000"
"pomonasupercharger","supercharger","standard charger","","1","34.0551030000","-117.7499909000"
"portlandsupercharger","supercharger","standard charger","","1","45.5228140000","-122.6776920000"
"queensnysupercharger","supercharger","standard charger","","1","40.7282239000","-73.7948516000"
"raleighsupercharger","supercharger","standard charger","","0","35.8355390000","-78.6430010000"
"rawlinssupercharger","supercharger","standard charger","","0","41.7908740000","-107.2102540000"
"reddingsupercharger","supercharger","standard charger","","1","40.5865396000","-122.3916754000"
"lewesdesupercharger","supercharger","standard charger","","0","38.7443100000","-75.1533080000"
"renfrewsupercharger","supercharger","standard charger","","1","45.4750000000","-76.6880000000"
"richmondvasupercharger","supercharger","standard charger","","0","37.5297900000","-77.3539060000"
"rochestermnsupercharger","supercharger","standard charger","","0","44.0063370000","-92.4709240000"
"victornysupercharger","supercharger","","","0","43.0286550000","-77.4401280000"
"rockspringssupercharger","supercharger","standard charger","","0","41.5808150000","-109.2621370000"
"rollingmeadowssupercharger","supercharger","standard charger","","0","42.0498320000","-87.9949590000"
"sabinashidalgosupercharger","supercharger","standard charger","","1","26.5082700000","-100.1741500000"
"sacramentosupercharger","supercharger","standard charger","","0","38.6378000000","-121.4971720000"
"saguenaysupercharger","supercharger","standard charger","","1","48.3894800000","-71.0797780000"
"sainttheresesupercharger","supercharger","standard charger","","1","45.6397510000","-73.8459840000"
"salinassupercharger","supercharger","standard charger","","0","36.7156230000","-121.6539630000"
"saltillosupercharger","supercharger","standard charger","","1","25.4267244000","-100.9954254000"
"sanangelosupercharger","supercharger","standard charger","","1","31.4637723000","-100.4370375000"
"sanantoniosupercharger","supercharger","standard charger","","1","29.4241219000","-98.4936282000"
"sanbernardinosupercharger","supercharger","standard charger","","1","34.1083449000","-117.2897652000"
"sanclementesupercharger","supercharger","standard charger","","0","33.4367930000","-117.6268640000"
"sandiegolajollasupercharger","supercharger","standard charger","","1","32.8329020000","-117.2714640000"
"sanfelipesupercharger","supercharger","standard charger","","1","36.9708120000","-121.4190410000"
"sanfranciscoocotlansupercharger","supercharger","standard charger","","0","19.1318530000","-98.2672740000"
"san franciscofinancialdistrictsupercharger","supercharger","standard charger","","1","37.7945742000","-122.3999445000"
"san franciscomissionsupercharger","supercharger","standard charger","","1","37.7599120000","-122.4149510000"
"san franciscosomasupercharger","supercharger","standard charger","","1","37.7785189000","-122.4056395000"
"sanjosecaliforniasupercharger","supercharger","standard charger","","1","37.3382082000","-121.8863286000"
"sanluisdelapazsupercharger","supercharger","standard charger","","0","21.2945280000","-100.5935460000"
"sanluisobisposupercharger","supercharger","standard charger","","1","35.2827524000","-120.6596156000"
"sanmateocaliforniasupercharger","supercharger","standard charger","","1","37.5629917000","-122.3255254000"
"sanmbridgepointepkwysupercharger","supercharger","","","0","37.5583950000","-122.2843400000"
"sanrafaelcaliforniasupercharger","supercharger","standard charger","","1","37.9735346000","-122.5310874000"
"sanramoncaliforniasupercharger","supercharger","standard charger","","1","37.7799273000","-121.9780153000"
"santabarbaracaliforniasupercharger","supercharger","standard charger","","1","34.4208305000","-119.6981901000"
"santaclaritacaliforniasupercharger","supercharger","standard charger","","1","34.3916641000","-118.5425860000"
"santacruzcaliforniasupercharger","supercharger","standard charger","","1","36.9741171000","-122.0307963000"
"santamonicacaliforniasupercharger","supercharger","standard charger","","1","34.0194543000","-118.4911912000"
"sarasotafloridasupercharger","supercharger","standard charger","","0","27.3862980000","-82.4643740000"
"seattlewashingtonsupercharger","supercharger","standard charger","","1","47.6062095000","-122.3320708000"
"seekonksupercharger","supercharger","standard charger","","1","41.8084340000","-71.3369972000"
"sequimsupercharger","supercharger","standard charger","","0","48.0710640000","-123.0745810000"
"shelbysupercharger","supercharger","standard charger","","1","41.5158399500","-95.4507637000"
"shelbymtsupercharger","supercharger","standard charger","","1","48.5066603000","-111.8561447000"
"sherburnmnsupercharger","supercharger","standard charger","","0","43.6615140000","-94.7328240000"
"shermanoakssupercharger","supercharger","standard charger","","1","34.1489719000","-118.4513570000"
"sicamoussupercharger","supercharger","standard charger","","1","50.8377631200","-118.9759684000"
"sidneysupercharger","supercharger","standard charger","","0","41.1154900000","-102.9496690000"
"siouxcitysupercharger","supercharger","standard charger","","1","42.4999942000","-96.4003069000"
"siouxfallssupercharger","supercharger","standard charger","","0","43.5276680000","-96.7905920000"
"skokiesupercharger","supercharger","standard charger","","0","42.0088640000","-87.7633500000"
"snoqualmiesupercharger","supercharger","standard charger","","1","47.5283292500","-121.8291092000"
"soccorosupercharger","supercharger","standard charger","","1","34.0583995000","-106.8914159000"
"spearfishsupercharger","supercharger","standard charger","","0","44.5205730000","-103.8910700000"
"stcatherinessupercharger","supercharger","standard charger","","1","43.1587230000","-79.2470930000"
"rosevillemisupercharger","supercharger","standard charger","","0","42.5220290000","-82.9067500000"
"stlouissupercharger","supercharger","standard charger","","1","38.6268310000","-90.1994190000"
"pinellasparksupercharger","supercharger","standard charger","","0","27.8460960000","-82.6781250000"
"stamfordsupercharger","supercharger","standard charger","","1","41.0534302000","-73.5387341000"
"statelinenvsupercharger","supercharger","standard charger","","0","38.9634320000","-119.9405160000"
"statesvillesupercharger","supercharger","standard charger","","1","35.7826363000","-80.8872959000"
"steamboatspringssupercharger","supercharger","standard charger","","1","40.4849769000","-106.8317158000"
"steelesupercharger","supercharger","standard charger","","0","33.9338240000","-86.1916110000"
"stocktonsupercharger","supercharger","standard charger","","1","37.9577016000","-121.2907796000"
"sturgeonbaysupercharger","supercharger","standard charger","","1","44.8341770000","-87.3774030000"
"sudburysupercharger","supercharger","standard charger","","0","46.4405060000","-81.0047390000"
"sunnyvalecaliforniasupercharger","supercharger","standard charger","","1","37.3688300000","-122.0363496000"
"temascalcingosupercharger","supercharger","standard charger","","0","19.8563420000","-100.0429830000"
"thousandoakssupercharger","supercharger","standard charger","","1","34.1705609000","-118.8375937000"
"tigardoregonsupercharger","supercharger","standard charger","","1","45.4312294000","-122.7714861000"
"toledosupercharger","supercharger","standard charger","","0","41.7215520000","-83.5092010000"
"tolucasupercharger","supercharger","standard charger","","1","19.2904056400","-99.6350097700"
"torontosupercharger","supercharger","standard charger","","1","43.6532260000","-79.3831843000"
"torringtonsupercharger","supercharger","standard charger","","1","41.8003049000","-73.1211715000"
"traversecitysupercharger","supercharger","standard charger","","0","44.7446880000","-85.6440400000"
"troisrivieressupercharger","supercharger","standard charger","","1","46.3546803000","-72.5837866000"
"trumbullsupercharger","supercharger","standard charger","","1","41.2428563000","-73.2006639000"
"truthorconsequencessupercharger","supercharger","standard charger","","0","33.1552400000","-107.2516420000"
"tsawwassensupercharger","supercharger","standard charger","","0","49.0380390000","-123.0828750000"
"tucsonsupercharger","supercharger","standard charger","","0","32.0839950000","-110.8033810000"
"tuscaloosasupercharger","supercharger","standard charger","","1","33.2098407000","-87.5691735000"
"tysonssupercharger","supercharger","standard charger","","1","38.9186420000","-77.2322960000"
"vallejosupercharger","supercharger","standard charger","","1","38.1040864000","-122.2566367000"
"vancouversupercharger","supercharger","standard charger","","1","49.2827291000","-123.1207375000"
"vaughansupercharger","supercharger","standard charger","","1","43.8375960000","-79.5084600000"
