"location_id","location_type__001","location_type__002","location_type__003","open_soon","latitude","longitude"
"dc25631","destination charger","","","0","30.1545540000","-85.7492470000"
"dc29291","destination charger","","","0","39.5229240000","-119.8140200000"
"dc11870","destination charger","","","0","38.2050526000","-121.2970729000"
"dc14899","destination charger","","","0","38.7326950000","-122.6245750000"
"dc23084","destination charger","","","0","38.5598980000","-122.6304280000"
"dc24711","destination charger","","","0","42.5645900000","-113.7945330000"
"dc25621","destination charger","","","0","38.2139800000","-85.5400200000"
"dc25626","destination charger","","","0","36.9680600000","-86.4300330000"
"dc25723","destination charger","","","0","36.8489340000","-76.0275450000"
"dc26223","destination charger","","","0","39.9582960000","-82.9384210000"
"dc26312","destination charger","","","0","37.5948970000","-84.1965190000"
"dc29034","destination charger","","","0","39.7930390000","-120.5314910000"
"dc30901","destination charger","","","0","19.4183900000","-99.2146310000"
"dc23085","destination charger","","","0","42.0457790000","-87.6745570000"
"dc30428","destination charger","","","0","20.6838090000","-101.3938150000"
"dc17440","destination charger","","","0","22.9151560000","-109.8357510000"
"dc18526","destination charger","","","0","18.6492930000","-91.8134670000"
"dc20699","destination charger","","","0","18.6310160000","-91.8241450000"
"dc29403","destination charger","","","0","25.6741600000","-100.3556480000"
"dc28934","destination charger","","","0","40.7752830000","-73.9816270000"
"dc28228","destination charger","","","0","32.8444750000","-117.2751260000"
"dc20001","destination charger","","","0","33.9281600000","-84.3384560000"
"dc27440","destination charger","","","0","24.1179900000","-110.3374680000"
"dc25998","destination charger","","","0","19.4199750000","-99.1724110000"
"dc25162","destination charger","","","0","26.9260110000","-101.4201930000"
"dc20459","destination charger","","","0","21.8749200000","-102.3033550000"
"dc19200","destination charger","","","0","20.6493500000","-87.0535180000"
"dc21431","destination charger","","","0","19.4377440000","-99.2069650000"
"dc20924","destination charger","","","0","19.2979030000","-99.1817740000"
"dc18534","destination charger","","","0","20.6525500000","-103.3966510000"
"dc29815","destination charger","standard charger","","0","25.0365090000","121.5693770000"
"dc30842","destination charger","standard charger","","0","24.8175040000","121.2419700000"
"dc29814","destination charger","standard charger","","0","25.0373040000","121.5696560000"
"dc28416","destination charger","","","0","36.3083460000","136.3640430000"
"dc22782","destination charger","standard charger","","0","39.3203590000","-0.3024750000"
"dc12918","destination charger","standard charger","","0","50.6948280000","-1.9306700000"
"dc16137","destination charger","standard charger","","0","51.0893020000","-0.0565070000"
"dc21976","destination charger","standard charger","","0","52.2828870000","-0.9310970000"
"dc23227","destination charger","standard charger","","0","41.1107070000","-8.0067620000"
"dc26399","destination charger","standard charger","","0","41.1032790000","-8.0952730000"
"dc23971","destination charger","standard charger","","0","46.8819110000","9.8743040000"
"dc23514","destination charger","standard charger","","0","47.8067670000","13.0496890000"
"dc28536","destination charger","standard charger","","0","37.4951680000","-8.6543920000"
"dc23940","destination charger","standard charger","","0","50.6420520000","3.0665110000"
"dc25021","destination charger","standard charger","","0","38.7043980000","-9.4058450000"
"dc25807","destination charger","standard charger","","0","49.7784680000","10.4709930000"
"dc26853","destination charger","standard charger","","0","48.3911120000","7.1839300000"
"dc27916","destination charger","standard charger","","0","47.4339110000","11.7339630000"
"dc28787","destination charger","standard charger","","0","46.2362030000","6.0088020000"
"dc29281","destination charger","standard charger","","0","45.7729710000","3.0804210000"
"dc28859","destination charger","standard charger","","0","46.5326500000","11.7719190000"
"dc9538","destination charger","standard charger","","0","36.3349020000","-5.8188480000"
"dc14520","destination charger","standard charger","","0","45.6081900000","9.9796380000"
"dc23676","destination charger","standard charger","","0","45.8491080000","8.5696560000"
"dc23954","destination charger","standard charger","","0","46.6240490000","8.0417770000"
"dc23967","destination charger","standard charger","","0","46.7771480000","9.6788890000"
"dc23968","destination charger","standard charger","","0","46.7931070000","9.8177290000"
"dc23969","destination charger","standard charger","","0","46.8262940000","9.2908530000"
"dc23970","destination charger","standard charger","","0","46.7285820000","9.5541390000"
"dc25687","destination charger","standard charger","","0","56.0515560000","-2.8095470000"
"dc22607","destination charger","standard charger","","0","42.5754590000","1.6712970000"
"dc25405","destination charger","standard charger","","0","43.1592720000","3.1662090000"
"dc25558","destination charger","standard charger","","0","40.3342830000","-3.8539930000"
"dc26174","destination charger","standard charger","","0","43.2810830000","-2.2279040000"
"dc26666","destination charger","standard charger","","0","47.1079670000","11.6739970000"
"dc27931","destination charger","standard charger","","0","51.7569220000","8.7202110000"
"dc23124","destination charger","standard charger","","0","50.7586730000","3.1488520000"
"dc24976","destination charger","standard charger","","0","46.0438040000","8.7327250000"
"dc25305","destination charger","standard charger","","0","41.2294660000","1.7729090000"
"dc25752","destination charger","standard charger","","0","49.0316360000","7.7104270000"
"dc27536","destination charger","standard charger","","0","43.3627090000","16.9390430000"
"dc27538","destination charger","standard charger","","0","44.2876650000","15.4488450000"
"dc28786","destination charger","standard charger","","0","46.3035440000","4.8270210000"
"dc28320","destination charger","standard charger","","0","48.7785470000","2.2126200000"
"dc28322","destination charger","standard charger","","0","48.9029910000","2.3050800000"
"dc28784","destination charger","standard charger","","0","47.5914660000","1.3361140000"
"brisbanefortitudevalley","store","service","supercharger","0","-27.4516990000","153.0404730000"
"hamburgalstertal","store","","","0","53.6542912000","10.0907608000"
"guilderlandsupercharger","supercharger","standard charger","","0","42.6886900000","-73.8532540000"
"liftonsupercharger","supercharger","standard charger","","0","50.6436820000","-4.2846550000"
"shanghaimacrolinkmallsupercharger","supercharger","standard charger","","0","31.2011956000","121.3085471000"
"monterreyautocity","service","","","0","25.6573450000","-100.4017500000"
"agourahills","service","","","0","34.1459090000","-118.7509750000"
"dc12318","destination charger","","","0","40.7758000000","-73.9508700000"
"dc28010","destination charger","","","0","38.6439020000","-121.2682040000"
"dc28227","destination charger","","","0","40.7028820000","-73.9905940000"
"dc26211","destination charger","","","0","39.9866880000","-83.0132760000"
"dc26350","destination charger","","","0","42.1628950000","-76.8718480000"
"dc28665","destination charger","","","0","39.9357920000","-82.7856040000"
"dc29880","destination charger","","","0","19.1711130000","-100.1131560000"
"dc27570","destination charger","","","0","42.4436880000","-75.0869297000"
"dc29931","destination charger","","","0","19.4956600000","-99.2469850000"
"dc31379","destination charger","","","0","19.4247980000","-99.1779930000"
"dc20707","destination charger","","","0","17.9939400000","-92.9391380000"
"dc24073","destination charger","","","0","33.7984950000","-84.1304270000"
"dc24077","destination charger","","","0","37.5807176000","-88.3674180000"
"dc28668","destination charger","","","0","40.1111949000","-88.2307155000"
"dc28718","destination charger","","","0","25.5597040000","-103.4333830000"
"dc29850","destination charger","","","0","19.2868530000","-99.6214740000"
"dc29878","destination charger","","","0","25.5172130000","-103.4161260000"
"dc31867","destination charger","","","0","20.9041040000","-100.7287020000"
"dc32000","destination charger","","","0","24.0357480000","-104.6511070000"
"dc32002","destination charger","","","0","20.6996270000","-103.3368550000"
"dc26431","destination charger","","","0","29.8598950000","-97.9514420000"
"dc29862","destination charger","","","0","19.2440830000","-99.6047900000"
"dc2168","destination charger","","","0","44.0037340000","-121.6784970000"
"dc13379","destination charger","","","0","38.4807850000","-120.8483990000"
"dc18521","destination charger","","","0","38.4809670000","-120.8479710000"
"dc12210","destination charger","","","0","33.3242750000","-111.9467380000"
"dc28607","standard charger","destination charger","","0","57.3513120000","-2.3131740000"
"dc27134","destination charger","standard charger","","0","-37.7967100000","148.5304200000"
"dc29812","destination charger","standard charger","","0","-36.3581660000","146.3194370000"
"dc29005","destination charger","standard charger","","0","47.0745980000","12.7520740000"
"richmondglenallen","store","service","","0","37.6440130000","-77.5642360000"
"dc27807","destination charger","standard charger","","0","37.7692080000","126.6983930000"
"dc28514","destination charger","standard charger","","0","37.1316470000","127.1441610000"
"dc28517","destination charger","standard charger","","0","38.0655590000","127.3144770000"
"tarragonasupercharger","supercharger","standard charger","","0","41.1342940000","1.1683000000"
"dc11240","destination charger","standard charger","","0","-36.5048300000","148.3046970000"
"dc28368","destination charger","standard charger","","0","-35.9934530000","146.4102990000"
"dc28580","destination charger","standard charger","","0","-33.6861190000","117.5587883000"
"dc26991","standard charger","destination charger","","0","-42.4636030000","171.1948900000"
"dc30574","destination charger","standard charger","","0","22.6583690000","120.5588160000"
"dc28166","destination charger","standard charger","","0","24.0651800000","121.1672470000"
"dc19970","destination charger","","","0","31.9428720000","-116.7364030000"
"dc26036","destination charger","","","0","43.7587760000","-74.8591490000"
"dc27475","destination charger","","","0","33.3312429000","-105.6767213000"
"dc28456","destination charger","","","0","27.0588523000","-80.1369022000"
"dc32860","destination charger","","","0","40.7820910000","-73.9460290000"
"dc32861","destination charger","","","0","40.8021510000","-73.9617050000"
"dc32864","destination charger","","","0","40.7765740000","-73.9604700000"
"dc32866","destination charger","","","0","40.7820310000","-73.9594840000"
"dc32869","destination charger","","","0","40.7434050000","-73.9747350000"
"dc19651","destination charger","","","0","36.2234420000","-75.7707820000"
"dc25984","destination charger","","","0","46.0446460000","-74.2710630000"
"dc26490","destination charger","","","0","45.6953220000","-73.9345170000"
"dc29665","destination charger","","","0","45.4626960000","-73.4919000000"
"dc29731","destination charger","","","0","25.6173330000","-100.3060490000"
"dc27336","destination charger","","","0","33.6800360000","-116.3027110000"
"dc29658","destination charger","","","0","34.4175040000","-119.6706990000"
"dc31376","destination charger","","","0","19.4303400000","-99.1428400000"
