"location_id","location_type__001","location_type__002","open_soon","latitude","longitude"
"dc20932","destination charger","standard charger","0","61.7494570000","8.3848480000"
"dc24960","destination charger","standard charger","0","45.7938970000","6.9679750000"
"dc28097","destination charger","standard charger","0","48.0345770000","-1.7123590000"
"dc29431","destination charger","standard charger","0","46.2253560000","10.8266440000"
"dc29441","destination charger","standard charger","0","47.3906080000","11.8242230000"
"dc30723","destination charger","standard charger","0","53.7493370000","-1.5361460000"
"dc31672","destination charger","standard charger","0","47.4324780000","12.4262900000"
"dc33586","destination charger","standard charger","0","52.2433660000","0.4058480000"
"dc35372","destination charger","standard charger","0","48.8742390000","1.6194490000"
"dc35739","destination charger","standard charger","0","48.8212430000","9.0939180000"
"dc37126","destination charger","standard charger","0","47.2463830000","15.7243470000"
"dc37580","destination charger","standard charger","0","46.9177050000","13.2400010000"
"dc20133","destination charger","standard charger","0","46.7451110000","11.6608300000"
"dc24362","destination charger","standard charger","0","43.6108480000","10.7552451000"
"dc25504","destination charger","standard charger","0","51.1749120000","-4.2116220000"
"dc31420","destination charger","standard charger","0","52.6674010000","-3.9035320000"
"dc32044","destination charger","standard charger","0","46.1854230000","6.6986180000"
"dc34591","destination charger","standard charger","0","39.3287030000","16.2414300000"
"dc36002","destination charger","standard charger","0","46.1788700000","6.8703080000"
"dc36491","destination charger","standard charger","0","50.2246920000","-3.8180120000"
"dc37136","destination charger","standard charger","0","49.5968590000","11.0148150000"
"dc37143","destination charger","standard charger","0","53.8869090000","8.6523800000"
"dc37144","destination charger","standard charger","0","53.5354190000","10.0299840000"
"dc37335","destination charger","standard charger","0","50.6669280000","6.3549290000"
"dc37401","destination charger","standard charger","0","52.2366530000","20.9987100000"
"dc15669","destination charger","standard charger","0","49.3032460000","10.5734740000"
"dc16679","destination charger","standard charger","0","49.1210950000","13.2056730000"
"dc19246","destination charger","standard charger","0","48.0225130000","7.2844800000"
"dc19878","destination charger","standard charger","0","46.1756930000","11.0641740000"
"dc25665","destination charger","standard charger","0","46.6659210000","12.3538720000"
"dc28884","destination charger","standard charger","0","45.8554350000","6.1894380000"
"dc29267","destination charger","standard charger","0","46.1563160000","10.7662070000"
"dc29955","destination charger","standard charger","0","48.2830610000","9.7281780000"
"dc37867","destination charger","standard charger","0","49.9302660000","9.2879840000"
"dc37873","destination charger","standard charger","0","47.5152400000","10.4090060000"
"dc38203","destination charger","standard charger","0","46.6805760000","15.5068290000"
"dc38631","destination charger","standard charger","0","47.0284270000","7.7475330000"
"dc1550","destination charger","standard charger","0","62.1930280000","6.6597380000"
"dc14131","destination charger","standard charger","0","59.3709800000","18.0027440000"
"dc22753","destination charger","standard charger","0","62.5732430000","12.2249280000"
"dc24020","destination charger","standard charger","0","52.7263870000","4.6446270000"
"dc24076","destination charger","standard charger","0","46.4186740000","11.6809420000"
"dc24889","destination charger","standard charger","0","43.9478690000","10.4680840000"
"dc28790","destination charger","standard charger","0","62.9086830000","11.8933060000"
"dc28930","destination charger","standard charger","0","68.3385890000","16.8594010000"
"dc29479","destination charger","standard charger","0","65.3104700000","12.1667690000"
"dc31539","destination charger","standard charger","0","47.2404720000","6.0259360000"
"dc31838","destination charger","standard charger","0","49.6348230000","-1.6178910000"
"dc31949","destination charger","standard charger","0","50.7399760000","-1.7431490000"
"dc33533","destination charger","standard charger","0","49.0459140000","13.2643040000"
"dc33590","destination charger","standard charger","0","46.9854690000","10.0261920000"
"dc34312","destination charger","standard charger","0","48.1869040000","16.3439180000"
"dc35337","destination charger","standard charger","0","51.1357840000","8.8459470000"
"dc37060","destination charger","standard charger","0","61.4569800000","17.1124970000"
"dc38214","destination charger","standard charger","0","46.8124750000","15.2464760000"
"rotterdamdriemanssteeweg","store","service","0","51.8648840000","4.4570340000"
"edinburghnewbridge","service","","0","55.9346160000","-3.4038410000"
"vosssupercharger","supercharger","standard charger","0","60.6581840000","6.4362380000"
"barrieonbayfieldsupercharger","supercharger","standard charger","0","44.4108030000","-79.7093570000"
"860washington","store","","0","40.7410700000","-74.0075620000"
"coffsharboursupercharger","supercharger","standard charger","0","-30.2814390000","153.1316660000"
"larviksupercharger","supercharger","standard charger","0","59.1124020000","10.1087270000"
"dc36121","destination charger","standard charger","0","22.6562930000","120.2912620000"
"dc34505","destination charger","standard charger","0","23.0256840000","120.3081890000"
"dc31819","destination charger","standard charger","0","24.2181750000","120.6080500000"
"dc38986","destination charger","standard charger","0","24.8295890000","121.7728260000"
"dc32269","destination charger","","0","48.4120650000","-114.3398790000"
"dc37165","destination charger","","0","44.0020190000","-79.4685610000"
"dc38345","destination charger","","0","16.7892640000","-99.8144480000"
"dc38348","destination charger","","0","40.9486585000","-72.5973094000"
"dc12746","destination charger","","0","40.9159990000","-77.7797110000"
"dc30063","destination charger","","0","43.6958220000","-79.5677150000"
"dc37717","destination charger","","0","41.9696902000","-73.9863869000"
"dc38363","destination charger","","0","16.7915210000","-99.8225420000"
"dc38517","destination charger","","0","20.7439090000","-103.4097550000"
"dc23959","destination charger","","0","19.3811560000","-99.2549270000"
"dc27791","destination charger","","0","48.4177390000","-123.3726430000"
"dc28333","destination charger","","0","39.5964080000","-104.8842190000"
"dc30944","destination charger","","0","45.5015720000","-73.5779230000"
"dc31296","destination charger","","0","39.6365090000","-106.5249470000"
"dc32542","destination charger","","0","28.6626620000","-106.1276170000"
"dc34422","destination charger","","0","39.8420033000","-96.0779778000"
"dc36194","destination charger","","0","44.7843130000","-93.4619230000"
"dc37536","destination charger","","0","22.9045980000","-109.9331840000"
"dc38516","destination charger","","0","21.0379880000","-89.6044560000"
"dc39530","destination charger","","0","16.8602640000","-99.8735230000"
"dc39532","destination charger","","0","20.3292680000","-99.9357090000"
"dc4573","destination charger","","0","38.6639270000","-80.7041640000"
"dc33560","destination charger","","0","34.0889880000","-118.3766650000"
"dc33682","destination charger","","0","34.0202350000","-118.7871410000"
"dc37800","destination charger","","0","42.9643610000","-72.8916080000"
"dc19198","destination charger","","0","20.5168500000","-100.8962500000"
"dc25627","destination charger","","0","41.0296026000","-76.4295451000"
"dc29195","destination charger","","0","49.2848290000","-123.1221780000"
"dc33028","destination charger","","0","42.1849300000","-71.1527610000"
"dc36196","destination charger","","0","42.8789780000","-77.2530500000"
"dc36199","destination charger","","0","42.7658640000","-78.6083630000"
"dc36204","destination charger","","0","41.9874530000","-76.5466620000"
"dc37538","destination charger","","0","23.0527320000","-109.7020240000"
"dc32983","destination charger","","0","44.5440420000","-93.5582480000"
"dc38914","destination charger","","0","43.6263280000","-72.7973010000"
"dc39499","destination charger","","0","33.3240010000","130.6968560000"
"dc33414","destination charger","standard charger","0","-34.5747330000","138.8748090000"
"dc26732","destination charger","standard charger","0","-32.6672080000","118.1582890000"
"dc26741","destination charger","standard charger","0","-32.6696600000","118.1551190000"
"ulricehamnsupercharger","supercharger","standard charger","0","57.8140440000","13.4189680000"
"pyhtaasupercharger","supercharger","standard charger","0","60.4890540000","26.5548350000"
"baiesaintpaulsupercharger","supercharger","standard charger","0","47.4358620000","-70.5063170000"
"portsmouthsupercharger","supercharger","standard charger","0","50.8477680000","-0.9910830000"
"emmeloordsupercharger","supercharger","standard charger","0","52.7274050000","5.7646090000"
"dc37383","destination charger","standard charger","0","21.9430580000","120.7133640000"
"dc29135","destination charger","","0","30.3927690000","-88.8659650000"
"dc33934","destination charger","","0","40.5079155000","-80.2226800000"
"dc40084","destination charger","","0","33.4499860000","-83.2243910000"
"dc2087","destination charger","","0","38.2177460000","-78.1711220000"
"dc25495","destination charger","","0","38.2201940000","-85.5347610000"
